CMDLINE /home/victorvikram/anaconda3/envs/speech/bin/python3.9 get_triplets.py
MEM 33157.359375 1683229458.2764
MEM 33251.460938 1683229458.3767
MEM 33332.414062 1683229458.4770
MEM 33425.484375 1683229458.5773
MEM 33519.500000 1683229458.6776
MEM 33609.476562 1683229458.7780
MEM 33693.781250 1683229458.8783
MEM 33788.398438 1683229458.9786
MEM 33880.437500 1683229459.0789
MEM 33959.843750 1683229459.1792
MEM 34054.164062 1683229459.2795
MEM 34148.781250 1683229459.3798
MEM 34235.921875 1683229459.4801
MEM 34322.289062 1683229459.5804
MEM 34416.132812 1683229459.6807
MEM 34510.234375 1683229459.7810
MEM 34585.570312 1683229459.8813
MEM 34675.933594 1683229459.9816
MEM 34768.003906 1683229460.0819
MEM 34862.253906 1683229460.1823
MEM 34940.886719 1683229460.2826
MEM 35034.730469 1683229460.3829
MEM 35128.574219 1683229460.4832
MEM 35217.894531 1683229460.5835
MEM 35296.250000 1683229460.6838
MEM 35388.578125 1683229460.7841
MEM 35480.882812 1683229460.8844
MEM 35567.835938 1683229460.9847
MEM 35649.906250 1683229461.0851
MEM 35741.976562 1683229461.1854
MEM 35834.046875 1683229461.2857
MEM 35924.488281 1683229461.3860
MEM 36001.671875 1683229461.4863
MEM 36094.035156 1683229461.5866
MEM 36186.570312 1683229461.6869
MEM 36278.636719 1683229461.7873
MEM 36356.753906 1683229461.8876
MEM 36449.058594 1683229461.9879
MEM 36541.597656 1683229462.0882
MEM 36628.320312 1683229462.1885
MEM 36710.160156 1683229462.2888
MEM 36802.925781 1683229462.3891
MEM 36894.523438 1683229462.4894
MEM 36973.105469 1683229462.5897
MEM 37065.636719 1683229462.6901
MEM 37156.542969 1683229462.7904
MEM 37239.316406 1683229462.8907
MEM 37325.804688 1683229462.9910
MEM 37418.574219 1683229463.0913
MEM 37502.972656 1683229463.1916
MEM 37591.085938 1683229463.2919
MEM 37683.851562 1683229463.3922
MEM 37769.261719 1683229463.4925
MEM 37855.437500 1683229463.5928
MEM 37946.339844 1683229463.6931
MEM 38029.113281 1683229463.7935
MEM 38117.929688 1683229463.8938
MEM 38210.929688 1683229463.9941
MEM 38291.140625 1683229464.0944
MEM 38384.136719 1683229464.1948
MEM 38477.375000 1683229464.2951
MEM 38555.257812 1683229464.3954
MEM 38648.164062 1683229464.4957
MEM 38740.097656 1683229464.5960
MEM 38819.847656 1683229464.6963
MEM 38912.421875 1683229464.7966
MEM 39005.156250 1683229464.8969
MEM 39084.207031 1683229464.9972
MEM 39178.265625 1683229465.0975
MEM 39263.429688 1683229465.1978
MEM 39348.019531 1683229465.2981
MEM 39440.503906 1683229465.3984
MEM 39520.046875 1683229465.4988
MEM 39613.488281 1683229465.5991
MEM 39650.910156 1683229465.6994
MEM 39650.910156 1683229465.7997
MEM 39650.910156 1683229465.9000
MEM 39650.910156 1683229466.0003
MEM 39650.910156 1683229466.1006
MEM 39650.960938 1683229466.2009
MEM 39650.960938 1683229466.3012
MEM 39650.960938 1683229466.4015
MEM 39650.960938 1683229466.5018
MEM 39650.960938 1683229466.6021
MEM 39650.960938 1683229466.7024
MEM 39650.960938 1683229466.8027
MEM 39650.960938 1683229466.9031
MEM 39650.960938 1683229467.0034
MEM 39650.960938 1683229467.1037
MEM 39650.960938 1683229467.2040
MEM 39650.960938 1683229467.3043
MEM 39650.960938 1683229467.4046
MEM 39650.960938 1683229467.5050
MEM 39650.960938 1683229467.6053
MEM 39650.960938 1683229467.7056
MEM 39650.960938 1683229467.8059
MEM 39650.960938 1683229467.9062
MEM 39650.960938 1683229468.0065
MEM 39650.960938 1683229468.1068
MEM 39650.960938 1683229468.2071
MEM 39650.960938 1683229468.3075
MEM 39650.960938 1683229468.4078
MEM 39650.960938 1683229468.5081
MEM 39650.960938 1683229468.6084
MEM 39650.960938 1683229468.7087
MEM 39650.960938 1683229468.8090
MEM 39650.960938 1683229468.9093
MEM 39650.960938 1683229469.0096
MEM 39650.960938 1683229469.1099
MEM 39650.960938 1683229469.2102
MEM 39650.960938 1683229469.3105
MEM 39650.960938 1683229469.4108
MEM 39650.960938 1683229469.5111
MEM 39650.960938 1683229469.6114
MEM 39650.960938 1683229469.7118
MEM 39650.960938 1683229469.8121
MEM 39650.960938 1683229469.9124
MEM 39650.960938 1683229470.0127
MEM 39650.960938 1683229470.1130
MEM 39650.960938 1683229470.2133
MEM 39650.960938 1683229470.3136
MEM 39650.960938 1683229470.4140
MEM 39650.960938 1683229470.5143
MEM 39650.960938 1683229470.6146
MEM 39650.960938 1683229470.7149
MEM 39650.960938 1683229470.8152
MEM 39650.960938 1683229470.9155
MEM 39650.960938 1683229471.0158
MEM 39650.960938 1683229471.1161
MEM 39650.960938 1683229471.2164
MEM 39650.960938 1683229471.3167
MEM 39650.960938 1683229471.4170
MEM 39650.960938 1683229471.5174
MEM 39650.960938 1683229471.6177
MEM 39650.960938 1683229471.7180
MEM 39650.960938 1683229471.8183
MEM 39650.960938 1683229471.9186
MEM 39650.960938 1683229472.0189
MEM 39650.960938 1683229472.1192
MEM 39650.960938 1683229472.2195
MEM 39650.960938 1683229472.3198
MEM 39650.960938 1683229472.4201
MEM 39650.960938 1683229472.5205
MEM 39650.960938 1683229472.6208
MEM 39650.960938 1683229472.7211
MEM 39650.960938 1683229472.8214
MEM 39650.960938 1683229472.9217
MEM 39650.960938 1683229473.0220
MEM 39650.960938 1683229473.1223
MEM 39650.960938 1683229473.2227
MEM 39650.960938 1683229473.3230
MEM 39650.960938 1683229473.4233
MEM 39650.960938 1683229473.5236
MEM 39650.960938 1683229473.6240
MEM 39650.960938 1683229473.7243
MEM 39650.960938 1683229473.8246
MEM 39650.960938 1683229473.9249
MEM 39650.960938 1683229474.0252
MEM 39650.960938 1683229474.1255
MEM 39650.960938 1683229474.2258
MEM 39650.960938 1683229474.3261
MEM 39650.960938 1683229474.4265
MEM 39650.960938 1683229474.5268
MEM 39650.960938 1683229474.6271
MEM 39650.960938 1683229474.7274
MEM 39650.960938 1683229474.8277
MEM 39650.960938 1683229474.9281
MEM 39650.960938 1683229475.0284
MEM 39650.960938 1683229475.1287
MEM 39650.960938 1683229475.2290
MEM 39650.960938 1683229475.3293
MEM 39650.960938 1683229475.4296
MEM 39650.960938 1683229475.5299
MEM 39650.960938 1683229475.6302
MEM 39650.960938 1683229475.7305
MEM 39650.960938 1683229475.8308
MEM 39650.960938 1683229475.9311
MEM 39650.960938 1683229476.0314
MEM 39650.960938 1683229476.1318
MEM 39650.960938 1683229476.2321
MEM 39650.960938 1683229476.3324
MEM 39650.960938 1683229476.4327
MEM 39650.960938 1683229476.5330
MEM 39650.960938 1683229476.6334
MEM 39650.960938 1683229476.7337
MEM 39650.960938 1683229476.8340
MEM 39650.960938 1683229476.9343
MEM 39650.960938 1683229477.0346
MEM 39715.550781 1683229477.1349
MEM 39808.757812 1683229477.2352
MEM 39901.441406 1683229477.3355
MEM 39980.699219 1683229477.4358
MEM 40072.750000 1683229477.5361
MEM 40165.957031 1683229477.6364
MEM 40245.867188 1683229477.7367
MEM 40344.179688 1683229477.8370
MEM 40426.253906 1683229477.9374
MEM 40517.140625 1683229478.0377
MEM 40609.906250 1683229478.1380
MEM 40701.003906 1683229478.2383
MEM 40779.117188 1683229478.3386
MEM 40872.558594 1683229478.4389
MEM 40965.316406 1683229478.5392
MEM 41052.269531 1683229478.6395
MEM 41136.187500 1683229478.7398
MEM 41228.535156 1683229478.8401
MEM 41320.597656 1683229478.9404
MEM 41397.542969 1683229479.0408
MEM 41490.070312 1683229479.1411
MEM 41582.597656 1683229479.2414
MEM 41668.386719 1683229479.3418
MEM 41753.937500 1683229479.4421
MEM 41846.542969 1683229479.5424
MEM 41939.769531 1683229479.6427
MEM 42027.062500 1683229479.7430
MEM 42504.015625 1683229479.8433
MEM 42988.960938 1683229479.9436
MEM 43473.390625 1683229480.0439
MEM 43958.078125 1683229480.1442
MEM 44443.796875 1683229480.2445
MEM 44929.773438 1683229480.3448
MEM 45415.492188 1683229480.4451
MEM 45892.960938 1683229480.5455
MEM 46157.460938 1683229480.6458
MEM 46250.007812 1683229480.7461
MEM 46343.585938 1683229480.8464
MEM 46422.214844 1683229480.9467
MEM 46515.800781 1683229481.0470
MEM 46609.742188 1683229481.1473
MEM 46703.843750 1683229481.2476
MEM 46793.816406 1683229481.3479
MEM 46874.250000 1683229481.4482
MEM 46968.089844 1683229481.5485
MEM 47062.183594 1683229481.6488
MEM 47156.273438 1683229481.7492
MEM 47240.835938 1683229481.8495
MEM 47330.035156 1683229481.9498
MEM 47423.414062 1683229482.0501
MEM 47515.183594 1683229482.1504
MEM 47608.757812 1683229482.2508
MEM 47692.796875 1683229482.3511
MEM 47779.406250 1683229482.4514
MEM 47872.722656 1683229482.5517
MEM 47966.289062 1683229482.6520
MEM 48059.609375 1683229482.7523
MEM 48146.480469 1683229482.8526
MEM 48229.746094 1683229482.9529
MEM 48322.550781 1683229483.0533
MEM 48415.863281 1683229483.1536
MEM 48509.703125 1683229483.2539
MEM 48591.160156 1683229483.3542
MEM 48680.613281 1683229483.4545
MEM 48773.933594 1683229483.5548
MEM 48865.199219 1683229483.6551
MEM 48958.515625 1683229483.7555
MEM 49051.578125 1683229483.8558
MEM 49144.894531 1683229483.9561
MEM 49226.097656 1683229484.0564
MEM 49314.523438 1683229484.1567
MEM 49407.589844 1683229484.2570
MEM 49500.660156 1683229484.3573
MEM 49592.183594 1683229484.4576
MEM 49684.464844 1683229484.5579
MEM 49776.750000 1683229484.6582
MEM 49857.187500 1683229484.7585
MEM 49946.382812 1683229484.8588
MEM 50038.164062 1683229484.9591
MEM 50130.957031 1683229485.0594
MEM 50220.933594 1683229485.1597
MEM 50311.933594 1683229485.2600
MEM 50404.484375 1683229485.3604
MEM 50496.515625 1683229485.4607
MEM 50589.070312 1683229485.5610
MEM 50672.328125 1683229485.6613
MEM 50755.085938 1683229485.7616
MEM 50848.410156 1683229485.8619
MEM 50939.410156 1683229485.9622
MEM 51031.707031 1683229486.0625
MEM 51125.031250 1683229486.1628
MEM 51217.324219 1683229486.2631
MEM 51309.621094 1683229486.3634
MEM 51401.265625 1683229486.4637
MEM 51489.433594 1683229486.5640
MEM 51574.507812 1683229486.6643
MEM 51660.089844 1683229486.7646
MEM 51751.097656 1683229486.8649
MEM 51843.261719 1683229486.9652
MEM 51933.488281 1683229487.0655
MEM 52024.746094 1683229487.1658
MEM 52114.972656 1683229487.2662
MEM 52206.472656 1683229487.3665
MEM 52295.070312 1683229487.4668
MEM 52386.847656 1683229487.5671
MEM 52477.335938 1683229487.6674
MEM 52569.367188 1683229487.7677
MEM 52661.648438 1683229487.8680
MEM 52751.882812 1683229487.9683
MEM 52842.621094 1683229488.0686
MEM 52933.230469 1683229488.1689
MEM 53022.683594 1683229488.2693
MEM 53112.910156 1683229488.3696
MEM 53202.882812 1683229488.4699
MEM 53293.109375 1683229488.5702
MEM 53383.332031 1683229488.6705
MEM 53474.851562 1683229488.7709
MEM 53565.335938 1683229488.8712
MEM 53653.785156 1683229488.9715
MEM 53745.300781 1683229489.0718
MEM 53835.535156 1683229489.1721
MEM 53926.796875 1683229489.2724
MEM 54016.515625 1683229489.3727
MEM 54107.523438 1683229489.4730
MEM 54197.492188 1683229489.5733
MEM 54287.968750 1683229489.6736
MEM 54376.878906 1683229489.7739
MEM 54467.628906 1683229489.8742
MEM 54557.847656 1683229489.9745
MEM 54649.113281 1683229490.0748
MEM 54739.855469 1683229490.1751
MEM 54831.636719 1683229490.2754
MEM 54921.859375 1683229490.3757
MEM 55013.113281 1683229490.4760
MEM 55101.792969 1683229490.5763
MEM 55192.535156 1683229490.6766
MEM 55282.761719 1683229490.7770
MEM 55373.765625 1683229490.8773
MEM 55464.500000 1683229490.9776
MEM 55555.503906 1683229491.0779
MEM 55646.503906 1683229491.1782
MEM 55735.960938 1683229491.2785
MEM 55826.957031 1683229491.3789
MEM 55918.976562 1683229491.4792
MEM 56009.203125 1683229491.5795
MEM 56100.714844 1683229491.6798
MEM 56191.980469 1683229491.7801
MEM 56284.273438 1683229491.8804
MEM 56374.765625 1683229491.9807
MEM 56463.703125 1683229492.0810
MEM 56554.964844 1683229492.1813
MEM 56646.738281 1683229492.2816
MEM 56737.992188 1683229492.3819
MEM 56828.222656 1683229492.4822
MEM 56918.972656 1683229492.5825
MEM 57003.015625 1683229492.6828
MEM 57091.695312 1683229492.7831
MEM 57181.917969 1683229492.8834
MEM 57275.238281 1683229492.9837
MEM 57370.367188 1683229493.0840
MEM 57462.148438 1683229493.1843
MEM 57552.117188 1683229493.2846
MEM 57641.566406 1683229493.3849
MEM 57732.824219 1683229493.4853
MEM 57820.722656 1683229493.5856
MEM 57911.468750 1683229493.6859
MEM 58002.214844 1683229493.7862
MEM 58092.964844 1683229493.8865
MEM 58183.453125 1683229493.9868
MEM 58274.457031 1683229494.0871
MEM 58366.234375 1683229494.1874
MEM 58455.941406 1683229494.2877
MEM 58544.628906 1683229494.3881
MEM 58635.121094 1683229494.4884
MEM 58725.089844 1683229494.5887
MEM 58815.296875 1683229494.6890
MEM 58905.527344 1683229494.7893
MEM 58995.500000 1683229494.8896
MEM 59086.250000 1683229494.9899
MEM 59182.664062 1683229495.0902
MEM 59278.816406 1683229495.1905
MEM 59372.570312 1683229495.2908
MEM 59462.804688 1683229495.3911
MEM 59553.031250 1683229495.4914
MEM 59642.750000 1683229495.5917
MEM 59733.238281 1683229495.6920
MEM 59768.816406 1683229495.7923
MEM 59768.816406 1683229495.8926
MEM 59768.960938 1683229495.9929
MEM 59768.960938 1683229496.0932
MEM 59768.960938 1683229496.1935
MEM 59768.960938 1683229496.2938
MEM 59768.960938 1683229496.3941
MEM 59768.960938 1683229496.4945
MEM 59768.960938 1683229496.5948
MEM 59768.960938 1683229496.6951
MEM 59768.960938 1683229496.7954
MEM 59768.960938 1683229496.8957
MEM 59768.960938 1683229496.9960
MEM 59768.960938 1683229497.0963
MEM 59768.960938 1683229497.1966
MEM 59768.960938 1683229497.2969
MEM 59768.960938 1683229497.3973
MEM 59768.960938 1683229497.4976
MEM 59768.960938 1683229497.5979
MEM 59768.960938 1683229497.6982
MEM 59768.960938 1683229497.7985
MEM 59768.960938 1683229497.8988
MEM 59768.960938 1683229497.9991
MEM 59768.960938 1683229498.0994
MEM 59768.960938 1683229498.1997
MEM 59768.960938 1683229498.3000
MEM 59768.960938 1683229498.4003
MEM 59768.960938 1683229498.5007
MEM 59768.960938 1683229498.6010
MEM 59768.960938 1683229498.7013
MEM 59768.960938 1683229498.8016
MEM 59768.960938 1683229498.9019
MEM 59768.960938 1683229499.0022
MEM 59768.960938 1683229499.1025
MEM 59768.960938 1683229499.2028
MEM 59768.960938 1683229499.3031
MEM 59768.960938 1683229499.4034
MEM 59768.960938 1683229499.5037
MEM 59768.960938 1683229499.6040
MEM 59768.960938 1683229499.7043
MEM 59768.960938 1683229499.8046
MEM 59768.960938 1683229499.9049
MEM 59768.960938 1683229500.0052
MEM 59768.960938 1683229500.1055
MEM 59768.960938 1683229500.2058
MEM 59768.960938 1683229500.3061
MEM 59768.960938 1683229500.4065
MEM 59768.960938 1683229500.5068
MEM 59768.960938 1683229500.6071
MEM 59768.960938 1683229500.7074
MEM 59768.960938 1683229500.8077
MEM 59768.960938 1683229500.9080
MEM 59768.960938 1683229501.0083
MEM 59768.960938 1683229501.1086
MEM 59768.960938 1683229501.2089
MEM 59768.960938 1683229501.3092
MEM 59768.960938 1683229501.4095
MEM 59768.960938 1683229501.5098
MEM 59768.960938 1683229501.6101
MEM 59768.960938 1683229501.7104
MEM 59768.960938 1683229501.8107
MEM 59768.960938 1683229501.9110
MEM 59768.960938 1683229502.0113
MEM 59768.960938 1683229502.1116
MEM 59768.960938 1683229502.2120
MEM 59768.960938 1683229502.3123
MEM 59768.960938 1683229502.4126
MEM 59768.960938 1683229502.5129
MEM 59768.960938 1683229502.6132
MEM 59768.960938 1683229502.7135
MEM 59768.960938 1683229502.8138
MEM 59768.960938 1683229502.9141
MEM 59768.960938 1683229503.0144
MEM 59768.960938 1683229503.1147
MEM 59768.960938 1683229503.2150
MEM 59768.960938 1683229503.3153
MEM 59768.960938 1683229503.4156
MEM 59768.960938 1683229503.5160
MEM 59768.960938 1683229503.6163
MEM 59768.960938 1683229503.7166
MEM 59768.960938 1683229503.8170
MEM 59768.960938 1683229503.9173
MEM 59768.960938 1683229504.0176
MEM 59768.960938 1683229504.1179
MEM 59768.960938 1683229504.2182
MEM 59768.960938 1683229504.3185
MEM 59768.960938 1683229504.4188
MEM 59768.960938 1683229504.5191
MEM 59768.960938 1683229504.6194
MEM 59768.960938 1683229504.7197
MEM 59768.960938 1683229504.8200
MEM 59768.960938 1683229504.9203
MEM 59768.960938 1683229505.0206
MEM 59768.960938 1683229505.1209
MEM 59768.960938 1683229505.2212
MEM 59768.960938 1683229505.3215
MEM 59768.960938 1683229505.4218
MEM 59768.960938 1683229505.5221
MEM 59768.960938 1683229505.6225
MEM 59768.960938 1683229505.7228
MEM 59768.960938 1683229505.8231
MEM 59768.960938 1683229505.9234
MEM 59768.960938 1683229506.0237
MEM 59768.960938 1683229506.1240
MEM 59768.960938 1683229506.2243
MEM 59768.960938 1683229506.3246
MEM 59768.960938 1683229506.4249
MEM 59768.960938 1683229506.5253
MEM 59768.960938 1683229506.6256
MEM 59768.960938 1683229506.7259
MEM 59768.960938 1683229506.8262
MEM 59768.960938 1683229506.9265
MEM 59768.960938 1683229507.0268
MEM 59768.960938 1683229507.1271
MEM 59768.960938 1683229507.2274
MEM 59768.960938 1683229507.3277
MEM 59768.960938 1683229507.4280
MEM 59768.960938 1683229507.5283
MEM 59768.960938 1683229507.6286
MEM 59768.960938 1683229507.7289
MEM 59768.960938 1683229507.8292
MEM 59768.960938 1683229507.9295
MEM 59768.960938 1683229508.0299
MEM 59768.960938 1683229508.1302
MEM 59768.960938 1683229508.2305
MEM 59768.960938 1683229508.3308
MEM 59768.960938 1683229508.4311
MEM 59768.960938 1683229508.5314
MEM 59768.960938 1683229508.6317
MEM 59768.960938 1683229508.7320
MEM 59768.960938 1683229508.8323
MEM 59768.960938 1683229508.9326
MEM 59768.960938 1683229509.0329
MEM 59768.960938 1683229509.1333
MEM 59768.960938 1683229509.2336
MEM 59768.960938 1683229509.3339
MEM 59768.960938 1683229509.4342
MEM 59768.960938 1683229509.5345
MEM 59768.960938 1683229509.6348
MEM 59768.960938 1683229509.7351
MEM 59768.960938 1683229509.8354
MEM 59768.960938 1683229509.9357
MEM 59768.960938 1683229510.0361
MEM 59768.960938 1683229510.1364
MEM 59768.960938 1683229510.2367
MEM 59768.960938 1683229510.3370
MEM 59768.960938 1683229510.4373
MEM 59768.960938 1683229510.5376
MEM 59768.960938 1683229510.6379
MEM 59768.960938 1683229510.7382
MEM 59768.960938 1683229510.8385
MEM 59768.960938 1683229510.9388
MEM 59768.960938 1683229511.0391
MEM 59768.960938 1683229511.1394
MEM 59768.960938 1683229511.2397
MEM 59768.960938 1683229511.3400
MEM 59768.960938 1683229511.4403
MEM 59768.960938 1683229511.5406
MEM 59768.960938 1683229511.6409
MEM 59768.960938 1683229511.7412
MEM 59768.960938 1683229511.8415
MEM 59867.000000 1683229511.9418
MEM 59957.687500 1683229512.0421
MEM 60047.144531 1683229512.1425
MEM 60136.859375 1683229512.2428
MEM 60226.574219 1683229512.3431
MEM 60316.804688 1683229512.4434
MEM 60406.515625 1683229512.5437
MEM 60496.488281 1683229512.6441
MEM 60585.949219 1683229512.7444
MEM 60673.437500 1683229512.8447
MEM 60767.796875 1683229512.9450
MEM 60865.765625 1683229513.0453
MEM 60963.734375 1683229513.1456
MEM 61053.441406 1683229513.2459
MEM 61143.160156 1683229513.3462
MEM 61232.101562 1683229513.4465
MEM 61318.984375 1683229513.5468
MEM 61409.535156 1683229513.6471
MEM 61499.242188 1683229513.7474
MEM 61589.476562 1683229513.8477
MEM 61679.195312 1683229513.9480
MEM 61769.417969 1683229514.0484
MEM 61859.132812 1683229514.1487
MEM 61949.105469 1683229514.2490
MEM 62046.296875 1683229514.3493
MEM 62144.773438 1683229514.4496
MEM 62236.039062 1683229514.5499
MEM 62326.785156 1683229514.6502
MEM 62417.527344 1683229514.7505
MEM 62508.019531 1683229514.8508
MEM 62598.253906 1683229514.9511
MEM 62687.968750 1683229515.0514
MEM 62775.363281 1683229515.1517
MEM 62865.339844 1683229515.2520
MEM 62955.566406 1683229515.3523
MEM 63046.312500 1683229515.4526
MEM 63136.546875 1683229515.5530
MEM 63227.296875 1683229515.6533
MEM 63316.242188 1683229515.7536
MEM 63406.988281 1683229515.8539
MEM 63501.605469 1683229515.9542
MEM 63594.667969 1683229516.0545
MEM 63685.671875 1683229516.1548
MEM 63779.765625 1683229516.2551
MEM 63872.316406 1683229516.3554
MEM 63961.519531 1683229516.4557
MEM 64051.226562 1683229516.5560
MEM 64138.109375 1683229516.6563
MEM 64227.570312 1683229516.7566
MEM 64317.281250 1683229516.8569
MEM 64407.765625 1683229516.9572
MEM 64497.738281 1683229517.0576
MEM 64587.191406 1683229517.1579
MEM 64676.390625 1683229517.2582
MEM 64766.621094 1683229517.3585
MEM 64852.714844 1683229517.4588
MEM 64942.691406 1683229517.5591
MEM 65032.136719 1683229517.6594
MEM 65122.363281 1683229517.7597
MEM 65212.078125 1683229517.8600
MEM 65302.824219 1683229517.9603
MEM 65391.769531 1683229518.0606
MEM 65479.167969 1683229518.1609
MEM 65570.175781 1683229518.2612
MEM 65658.601562 1683229518.3615
MEM 65751.667969 1683229518.4620
MEM 65845.585938 1683229518.5623
MEM 65939.941406 1683229518.6627
MEM 66036.355469 1683229518.7630
MEM 66124.777344 1683229518.8633
MEM 66210.371094 1683229518.9636
MEM 66298.972656 1683229519.0639
MEM 66387.906250 1683229519.1642
MEM 66477.367188 1683229519.2645
MEM 66566.562500 1683229519.3648
MEM 66655.765625 1683229519.4651
MEM 66744.968750 1683229519.5654
MEM 66834.429688 1683229519.6657
MEM 66918.976562 1683229519.7660
MEM 67009.976562 1683229519.8663
MEM 67106.398438 1683229519.9667
MEM 67205.394531 1683229520.0670
MEM 67294.082031 1683229520.1673
MEM 67382.500000 1683229520.2676
MEM 67471.699219 1683229520.3679
MEM 67538.644531 1683229520.4682
MEM 67538.644531 1683229520.5685
MEM 67538.644531 1683229520.6688
MEM 67538.644531 1683229520.7691
MEM 67538.644531 1683229520.8694
MEM 67538.644531 1683229520.9697
MEM 67538.644531 1683229521.0700
MEM 67538.644531 1683229521.1703
MEM 67538.644531 1683229521.2707
MEM 67538.644531 1683229521.3710
MEM 67538.644531 1683229521.4713
MEM 67538.644531 1683229521.5716
MEM 67538.644531 1683229521.6720
MEM 67538.644531 1683229521.7723
MEM 67538.644531 1683229521.8726
MEM 67538.644531 1683229521.9729
MEM 67538.644531 1683229522.0732
MEM 67538.644531 1683229522.1735
MEM 67538.644531 1683229522.2738
MEM 67538.644531 1683229522.3741
MEM 67538.644531 1683229522.4744
MEM 67538.644531 1683229522.5747
MEM 67538.644531 1683229522.6750
MEM 67538.644531 1683229522.7753
MEM 67538.679688 1683229522.8756
MEM 67538.679688 1683229522.9759
MEM 67538.679688 1683229523.0762
MEM 67538.679688 1683229523.1765
MEM 67538.679688 1683229523.2768
MEM 67538.679688 1683229523.3771
MEM 67538.679688 1683229523.4775
MEM 67538.679688 1683229523.5778
MEM 67538.679688 1683229523.6781
MEM 67538.679688 1683229523.7784
MEM 67538.679688 1683229523.8787
MEM 67538.679688 1683229523.9790
MEM 67538.679688 1683229524.0793
MEM 67538.679688 1683229524.1796
MEM 67538.679688 1683229524.2800
MEM 67538.679688 1683229524.3803
MEM 67538.679688 1683229524.4806
MEM 67538.679688 1683229524.5809
MEM 67538.679688 1683229524.6812
MEM 67538.679688 1683229524.7816
MEM 67538.679688 1683229524.8819
MEM 67538.679688 1683229524.9822
MEM 67538.679688 1683229525.0825
MEM 67538.679688 1683229525.1828
MEM 67538.679688 1683229525.2831
MEM 67538.679688 1683229525.3834
MEM 67538.679688 1683229525.4837
MEM 67538.679688 1683229525.5840
MEM 67538.679688 1683229525.6843
MEM 67538.679688 1683229525.7846
MEM 67538.679688 1683229525.8849
MEM 67538.679688 1683229525.9852
MEM 67538.679688 1683229526.0855
MEM 67538.679688 1683229526.1858
MEM 67538.679688 1683229526.2861
MEM 64318.640625 1683229526.3865
MEM 60189.414062 1683229526.4868
MEM 59381.496094 1683229526.5871
MEM 59429.191406 1683229526.6874
MEM 59477.402344 1683229526.7877
MEM 59523.527344 1683229526.8880
MEM 59568.386719 1683229526.9883
MEM 59612.730469 1683229527.0886
MEM 59658.621094 1683229527.1889
MEM 59701.933594 1683229527.2892
MEM 59740.089844 1683229527.3895
MEM 59784.691406 1683229527.4898
MEM 59803.535156 1683229527.5901
MEM 59803.535156 1683229527.6905
MEM 59741.410156 1683229527.7908
MEM 59683.902344 1683229527.8911
MEM 59586.308594 1683229527.9914
MEM 59547.660156 1683229528.0917
MEM 59480.789062 1683229528.1920
MEM 59413.757812 1683229528.2923
MEM 59419.730469 1683229528.3926
MEM 59425.203125 1683229528.4929
MEM 59425.566406 1683229528.5932
MEM 59425.847656 1683229528.6935
MEM 59426.101562 1683229528.7938
MEM 59426.472656 1683229528.8941
MEM 59436.816406 1683229528.9944
MEM 59437.074219 1683229529.0947
MEM 59437.230469 1683229529.1950
MEM 59437.339844 1683229529.2953
MEM 59437.449219 1683229529.3956
MEM 59437.570312 1683229529.4959
MEM 59437.675781 1683229529.5962
MEM 59437.796875 1683229529.6966
MEM 59437.910156 1683229529.7969
MEM 59438.027344 1683229529.8972
MEM 59438.148438 1683229529.9975
MEM 59438.250000 1683229530.0978
MEM 59438.355469 1683229530.1981
MEM 59438.464844 1683229530.2984
MEM 59438.574219 1683229530.3987
MEM 59438.671875 1683229530.4990
MEM 59438.769531 1683229530.5993
MEM 59438.863281 1683229530.6997
MEM 59438.964844 1683229530.8000
MEM 59439.062500 1683229530.9003
MEM 59439.148438 1683229531.0006
MEM 59439.238281 1683229531.1009
MEM 59439.332031 1683229531.2012
MEM 59439.429688 1683229531.3015
MEM 59439.523438 1683229531.4018
MEM 59459.554688 1683229531.5021
MEM 59459.699219 1683229531.6024
MEM 59459.804688 1683229531.7027
MEM 59459.867188 1683229531.8030
MEM 59459.937500 1683229531.9033
MEM 59460.000000 1683229532.0036
MEM 59460.070312 1683229532.1040
MEM 59460.136719 1683229532.2043
MEM 59461.207031 1683229532.3046
MEM 59463.339844 1683229532.4049
MEM 59463.339844 1683229532.5052
MEM 59463.339844 1683229532.6055
MEM 59392.320312 1683229532.7058
MEM 59392.320312 1683229532.8061
MEM 59392.320312 1683229532.9064
MEM 59392.320312 1683229533.0067
MEM 59392.320312 1683229533.1070
MEM 59392.320312 1683229533.2073
MEM 59392.320312 1683229533.3076
MEM 59392.320312 1683229533.4079
MEM 59392.320312 1683229533.5082
MEM 59392.320312 1683229533.6085
MEM 59392.320312 1683229533.7088
MEM 59392.320312 1683229533.8092
MEM 59392.320312 1683229533.9095
MEM 59392.320312 1683229534.0098
MEM 59392.320312 1683229534.1101
MEM 59392.320312 1683229534.2104
MEM 59392.320312 1683229534.3108
MEM 59392.320312 1683229534.4111
MEM 59392.320312 1683229534.5114
MEM 59392.320312 1683229534.6117
MEM 59392.320312 1683229534.7120
MEM 59392.320312 1683229534.8123
MEM 59392.320312 1683229534.9126
MEM 59392.320312 1683229535.0129
MEM 59392.320312 1683229535.1132
MEM 59392.320312 1683229535.2135
MEM 59392.320312 1683229535.3138
MEM 59392.320312 1683229535.4141
MEM 59392.320312 1683229535.5144
MEM 59392.320312 1683229535.6147
MEM 59392.320312 1683229535.7150
MEM 59392.320312 1683229535.8153
MEM 59392.320312 1683229535.9156
